;long;lat;road;fuel_supply;restaurant;snack_bar;convenience_store;public_phone;hotel;mechanics;borrower;money_supply;site_size_m2;vacancy_length
;-40362959;-20331341;BR-262;1;o;1;o;o;o;o;o;o;800;o
;-40363817;-20330970;BR-262;1;o;o;1;1;o;o;o;1;1800;o
;-40367751;-20332975;BR-262;1;o;1;o;1;o;o;1;o;o;o
;-40372361;-20334921;BR-262;1;o;o;o;1;o;o;o;o;o;o
;-40379583;-20337514;BR-262;1;o;1;1;1;o;o;o;1;o;o
;-40380197;-20336909;BR-262;1;o;o;o;o;1;o;1;o;o;o
;-40381750;-20338611;BR-262;1;o;o;o;o;o;o;o;o;400;o
;-40389255;-20336140;BR-262;1;o;1;o;o;o;o;o;o;900;o
;-40398215;-20341513;BR-262;1;1;o;o;o;1;o;o;o;2000;o
;-40489223;-20392737;BR-262;1;o;1;o;1;o;1;1;o;5000;30
;-40679611;-20411944;BR-262;1;1;1;o;1;1;1;1;o;2000;30
;-40703000;-20412417;BR-262;1;1;1;o;1;1;1;1;o;3000;40
;-40776092;-20422622;BR-262;1;1;1;1;1;o;1;1;o;8000;100
;-41062556;-20364389;BR-262;1;1;1;o;1;o;o;1;o;3000;25
;-41149778;-20328778;BR-262;1;1;1;1;1;o;1;1;o;2000;15
;-41155472;-20330139;BR-262;1;1;1;1;1;1;1;o;o;3000;10
;-41197833;-20337889;BR-262;1;1;1;1;1;1;1;1;1;8000;70
;-41239556;-20292972;BR-262;1;1;1;o;o;o;o;o;o;7000;40
;-41503167;-20231694;BR-262;1;1;1;o;1;1;o;1;o;3000;30
;-41708389;-20300611;BR-262;1;1;1;1;1;1;o;1;o;4500;12
;-40159167;-18715917;BR-381;1;o;1;1;1;o;1;1;o;1500;10
;-40220139;-18730444;BR-381;1;1;1;1;1;1;1;1;1;800;6
;-40380111;-18713194;BR-381;1;1;1;1;1;o;1;1;1;2500;20
;-41363650;-20802067;BR-482;1;1;1;o;1;o;o;o;o;1000;10
;-41406467;-20793800;BR-482;1;1;1;1;o;1;1;1;o;2000;20
;-41473800;-20748550;BR-482;1;1;1;1;1;1;o;1;o;10000;100
;-41661200;-20782783;BR-482;1;1;1;o;1;1;o;1;o;2500;25
;-41685400;-20784267;BR-482;1;o;1;1;1;o;o;1;o;1500;15
;-47775983;-15651583;BR-020;1;o;1;1;o;o;o;o;o;500;8
;-47681133;-15601617;BR-020;1;1;1;1;1;o;o;1;1;3000;40
;-47549217;-15582167;BR-020;1;1;1;1;1;o;o;1;o;4000;60
;-47330100;-15575667;BR-020;1;1;1;1;1;1;o;1;o;9000;145
;-47315750;-15563633;BR-020;1;1;1;o;1;o;o;1;1;5000;80
;-47256300;-15561683;BR-020;1;1;1;1;1;o;1;1;o;75000;1200
;-47216367;-15562533;BR-020;1;1;1;1;o;o;o;o;o;5000;80
;-47108383;-15495967;BR-020;1;1;1;o;o;o;1;o;o;2000;32
;-47157850;-15213617;BR-020;1;1;1;o;1;o;o;1;o;2000;32
;-47082467;-15068750;BR-020;1;1;1;o;o;o;o;1;o;3000;48
;-47060733;-15039750;BR-020;1;1;1;1;1;1;o;o;o;2000;32
;-47044617;-15019117;BR-020;1;1;1;o;1;1;o;1;o;5000;80
;-46672317;-14759833;BR-020;1;1;1;o;1;o;o;1;o;5000;80
;-46498750;-14486450;BR-020;1;1;1;o;o;o;o;o;o;1000;16
;-46493700;-14479650;BR-020;1;o;1;o;1;o;o;o;o;o;
;-46483017;-14466517;BR-020;1;1;1;1;1;o;o;1;o;10000;161
;-47982778;-16054667;BR-040;1;o;1;o;1;o;o;o;o;300;5
;-47982278;-16057556;BR-040;1;o;o;1;1;o;o;o;o;o;
;-47982667;-16059611;BR-040;1;o;o;1;o;o;o;o;o;o;
;-47983222;-16063306;BR-040;1;o;o;1;1;o;o;o;o;o;
;-47985167;-16068944;BR-040;1;o;o;o;o;o;o;o;o;o;
;-47986278;-16078694;BR-040;1;o;o;1;o;o;o;o;o;o;
;-47986278;-16085778;BR-040;1;o;o;1;o;o;o;o;o;o;
;-47983333;-16090667;BR-040;1;1;o;1;1;o;o;o;o;o;
;-47982111;-16094444;BR-040;1;o;1;1;o;o;o;o;o;500;8
;-47970278;-16112778;BR-040;1;1;1;1;o;o;o;o;o;o;
;-47962222;-16125139;BR-040;1;1;o;o;o;o;o;o;o;1000;16
;-47959472;-16125139;BR-040;1;o;o;1;o;o;o;o;o;o;
;-47954583;-16134333;BR-040;1;1;1;1;1;o;1;1;o;10000;160
;-47944056;-16147083;BR-040;1;o;o;1;o;o;o;o;o;o;
;-47941222;-16148556;BR-040;1;1;1;1;1;1;1;1;1;20000;320
;-47929222;-16172250;BR-040;1;o;o;1;1;o;o;o;o;o;
;-47915361;-16221944;BR-040;1;1;o;1;o;o;o;1;o;800;13
;-47911861;-16235306;BR-040;1;1;1;o;1;o;o;1;o;10000;160
;-47905722;-16245083;BR-040;1;1;1;1;o;o;1;o;o;10000;160
;-47835750;-16344667;BR-040;1;1;1;o;o;1;o;1;o;3000;48
;-47749417;-16621528;BR-040;1;1;1;o;1;o;o;1;o;5000;80
;-47655611;-16719972;BR-040;1;1;1;o;o;o;o;1;o;10000;160
;-47608333;-16748944;BR-040;1;1;1;1;1;1;1;1;1;5000;80
;-47613125;-16762844;BR-050;1;1;1;o;1;o;o;o;o;o;
;-47618022;-16768808;BR-050;1;1;1;1;1;1;o;1;o;2625;50
;-47722317;-17161792;BR-050;1;1;1;1;1;1;o;1;o;1800;35
;-47773400;-17625461;BR-050;1;1;1;o;1;o;o;1;o;800;15
;-47767683;-17634733;BR-050;1;1;1;o;1;o;o;o;o;1050;20
;-47787669;-17934125;BR-050;1;1;1;o;1;o;o;1;o;1300;25
;-47796264;-17973833;BR-050;1;1;1;1;1;1;o;1;o;2625;50
;-47929111;-18174042;BR-050;1;1;1;1;1;o;o;1;o;1800;35
;-47933642;-18176628;BR-050;1;o;1;o;1;1;1;1;o;1100;20
;-47941736;-18182011;BR-050;1;1;1;1;1;o;o;1;1;1600;30
;-48110200;-15897000;BR-060;1;1;1;o;o;o;o;o;o;o;
;-48111950;-15896967;BR-060;1;o;o;1;o;o;o;o;o;o;
;-48167483;-15924933;BR-060;1;1;1;1;1;o;o;1;1;5000;80
;-48169500;-15937300;BR-060;1;1;1;1;1;o;o;1;o;5000;80
;-48169500;-15937300;BR-060;1;1;1;1;1;o;o;1;o;5000;80
;-48262167;-16056267;BR-060;1;o;1;o;1;o;o;1;o;o;
;-48403122;-16119633;BR-060;1;1;1;1;1;o;o;1;o;4000;12
;-48411114;-16121589;BR-060;1;1;1;1;1;o;1;o;o;15000;70
;-48426669;-16121814;BR-060;1;1;1;o;1;o;o;1;o;4500;12
;-48496636;-16090136;BR-060;1;o;o;o;1;o;1;1;o;o;
;-48501861;-16089350;BR-060;1;o;o;o;o;o;o;o;o;o;
;-48508053;-16089494;BR-060;1;o;1;1;1;o;o;1;o;o;
;-48590178;-16120669;BR-060;1;1;1;1;1;o;o;1;o;8000;20
;-48686592;-16186033;BR-060;1;1;1;1;1;o;o;1;o;8000;45
;-48707969;-16191964;BR-060;1;o;o;1;o;o;o;o;o;o;
;-48708219;-16190650;BR-060;1;o;1;1;o;o;o;o;o;o;
;-48712428;-16190397;BR-060;1;1;1;o;1;o;o;1;o;o;
;-48712969;-16188956;BR-060;1;o;1;o;1;o;o;o;o;o;
;-48746356;-16216842;BR-060;1;1;1;1;1;o;1;1;o;15000;50
;-48822553;-16307839;BR-060;1;o;1;o;1;o;o;o;o;6000;15
;-48914919;-16352917;BR-060;1;1;1;1;1;1;1;1;o;18000;50
;.49373775;-16721397;BR-060;1;1;1;1;1;o;1;1;o;2000;
;-49533861;-16822403;BR-060;1;1;1;1;1;o;1;1;o;1500;75
;-49660550;-16915397;BR-060;1;1;1;1;1;1;1;1;o;1200;
;-49778375;-17024589;BR-060;1;1;1;1;1;o;1;1;o;7000;
;-49985945;-17134870;BR-060;1;1;1;1;1;1;o;o;o;1500;15
;-49987002;-17134267;BR-060;1;1;1;1;1;o;o;1;o;2500;20
;-50077256;-17190418;BR-060;1;o;1;o;1;o;o;1;o;1500;10
;-50378823;-17391162;BR-060;1;1;1;o;1;1;1;1;o;5000;60
;-50381917;-17394486;BR-060;1;1;o;o;1;o;1;1;o;2000;10
;-50396031;-17404607;BR-060;1;1;1;o;o;o;o;1;o;3000;25
;-50875691;-17751958;BR-060;1;1;1;1;1;o;1;1;1;33000;250
;-50966043;-17820182;BR-060;1;1;1;o;1;o;o;1;o;10000;85
;-48094817;-15795983;BR-070;1;o;1;1;1;o;o;1;o;2000;30
;-48121000;-15784700;BR-070;1;o;1;1;1;o;o;o;o;50;o
;-48178600;-15799283;BR-070;1;1;1;1;1;o;o;1;o;4000;60
;-48244911;-15760747;BR-070;1;o;o;1;o;o;o;o;o;o;
;-48250064;-15758431;BR-070;1;o;o;o;1;o;o;o;o;10000;70
;-48256378;-15754861;BR-070;1;o;o;o;o;o;o;1;o;o;
;-48256375;-15754444;BR-070;1;o;o;o;o;o;o;o;o;o;
;-48257589;-15755083;BR-070;1;o;o;o;o;o;o;o;o;o;
;-48260311;-15752417;BR-070;1;1;o;1;o;o;o;o;1;o;
;-48259372;-15751475;BR-070;1;o;1;1;1;o;o;o;o;o;
;-48272139;-15738158;BR-070;1;1;1;1;1;o;1;1;o;800;8
;-48283489;-15735347;BR-070;1;o;1;1;1;o;o;o;1;o;
;-48286300;-15737108;BR-070;1;o;1;1;1;o;o;1;1;3000;10
;-48405225;-15736128;BR-070;1;1;1;o;o;o;o;o;1;2500;20
;-48533578;-15779506;BR-070;1;o;1;1;1;o;o;o;o;o;
;-50867042;-15874858;BR-070;1;o;1;1;1;o;o;o;o;1388;15
;-50869433;-15875333;BR-070;1;1;1;o;1;o;o;o;o;1029;8
;-51357042;-15942775;BR-070;1;1;1;o;1;1;o;1;o;1300;16
;-51786803;-15890908;BR-070;1;1;1;1;o;1;o;1;o;1800;25
;-52234575;-15896742;BR-070;1;o;1;o;o;o;o;o;o;o;
;-52237014;-15896717;BR-070;1;1;1;o;o;o;o;1;o;1529;16
;-52238447;-15897097;BR-070;o;o;1;1;o;o;o;o;o;o;
;-52251375;-15896122;BR-070;1;1;1;1;o;o;o;o;o;o;
;-48205111;-15685008;BR-080;1;1;1;1;1;o;1;1;1;o;o
;-48203806;-15666750;BR-080;1;o;1;1;1;o;1;1;o;1000;10
;-48267917;-15252722;BR-080;1;1;1;o;1;o;1;1;o;1500;15
;-48285306;-15172333;BR-080;1;1;1;o;1;o;1;1;o;500;6
;-48697333;-15208611;BR-080;1;1;1;o;1;1;1;1;o;800;8
;-48703139;-15208556;BR-080;1;1;1;o;1;o;1;1;o;1500;15
;-48930833;-14967889;BR-080;1;o;1;o;1;1;1;1;o;500;5
;-49117889;-13318833;BR-153;1;1;1;o;1;o;o;1;o;600;6
;-49130806;-13432139;BR-153;o;o;o;o;o;o;o;o;o;1000;10
;-49132917;-13441306;BR-153;1;1;1;o;1;1;1;1;o;500;5
;-49133861;-13445444;BR-153;1;1;1;o;1;1;1;1;o;500;6
;-49135417;-13451833;BR-153;1;1;1;o;1;1;1;1;o;500;5
;-49113222;-13527861;BR-153;1;1;1;o;1;o;1;1;o;2500;25
;-49041944;-13597222;BR-153;1;1;1;o;1;o;1;1;o;800;8
;-49041944;-13597222;BR-153;1;1;1;o;1;o;1;1;o;800;8
;-49056611;-13889278;BR-153;1;1;1;o;1;o;o;1;o;1000;10
;-49087806;-14025083;BR-153;o;o;o;o;o;o;o;o;o;1000;10
;-49123194;-14161722;BR-153;1;1;1;o;1;o;o;1;o;800;8
;-49148389;-14281694;BR-153;1;1;1;1;1;1;1;1;1;1800;18
;-49147833;-14303500;BR-153;1;o;1;o;1;o;o;1;o;400;4
;-49150167;-14315278;BR-153;1;1;1;o;1;1;1;1;o;700;7
;-49156861;-14430111;BR-153;1;1;1;1;1;o;1;1;o;2500;25
;-49162028;-14542194;BR-153;1;1;1;o;1;o;1;1;o;800;8
;-49161611;-14543556;BR-153;1;1;1;o;1;o;1;1;o;700;7
;-49320028;-14854722;BR-153;1;1;1;o;1;o;1;1;o;800;8
;-49343417;-14891944;BR-153;o;1;1;o;1;o;o;o;o;700;7
;-49544944;-15172583;BR-153;1;1;1;1;1;1;1;1;o;700;7
;-49551694;-15275722;BR-153;1;o;1;o;1;o;o;1;o;500;5
;-49564417;-15358806;BR-153;1;1;1;;1;o;o;1;o;1600;12
;-49505472;-15448917;BR-153;1;1;1;1;1;1;o;1;o;600;7
;-49503417;-15450528;BR-153;1;1;1;1;1;o;o;1;o;3700;15
;-49498472;-15468028;BR-153;1;1;1;1;1;o;1;1;o;3500;12
;-49423083;-15561111;BR-153;1;1;1;o;o;o;o;1;o;4000;14
;-49325111;-15731250;BR-153;1;1;1;1;1;1;1;1;o;10000;68
;-49302083;-15785750;BR-153;1;1;1;1;1;o;1;1;o;12180;75
;-49261306;-15857694;BR-153;1;1;1;1;1;o;1;1;o;10160;70
;-49088306;-16031361;BR-153;1;1;1;o;o;o;o;o;o;1500;12
;-49033556;-16190306;BR-153;1;1;1;o;o;o;;o;o;soo;6
;-48992569;-16254567;BR-153;1;1;1;o;1;o;1;1;o;4000;12
;-48968639;-16273778;BR-153;1;1;1;1;1;o;o;1;o;4000;28
;-49231356;-16703431;BR-153;1;1;1;1;1;o;1;1;o;8000;
;-49235292;-16716019;BR-153;1;1;1;1;1;o;1;1;o;8000;
;-49239806;-16722539;BR-153;1;1;1;1;1;o;1;1;o;4000;
;-49241525;-16742706;BR-153;1;1;1;1;1;o;1;1;o;1200;
;-49239028;-16769458;BR-153;1;1;1;1;1;o;1;1;o;o;
;-49241239;-16822817;BR-153;1;1;1;1;1;o;1;1;o;2000;
;-49244853;-16840822;BR-153;1;1;1;1;1;o;1;1;o;15000;
;-49220461;-17013081;BR-153;1;1;1;1;1;o;1;1;o;10000;
;-49211022;-17172578;BR-153;1;1;1;1;1;o;1;1;o;2000;
;-49242583;-17250700;BR-153;1;o;1;o;1;o;1;1;o;1200;
;-49215217;-17527867;BR-153;1;1;1;1;1;o;1;1;o;4800;
;-49176250;-17632567;BR-153;1;1;1;1;1;o;1;1;o;2475;
;-49166267;-17666217;BR-153;1;1;1;1;1;o;o;1;o;2550;
;-49220317;-17849517;BR-153;1;1;1;o;1;o;1;1;o;1860;6
;-49269183;-18054917;BR-153;1;1;1;o;1;o;1;1;o;2800;
;-49285950;-18132867;BR-153;1;1;1;1;1;o;1;1;1;14698;11
;-49218100;-18324117;BR-153;1;1;1;1;1;o;1;1;o;32800;
;-49212000;-18373733;BR-153;1;1;1;o;1;o;o;1;o;1903;
;-49208717;-18382167;BR-153;1;1;1;o;1;o;1;1;o;5110;
;-52171015;-16159420;BR-158;1;1;1;o;o;1;o;1;o;3957;28
;-51797333;-16429583;BR-158;1;1;1;1;o;o;1;1;o;12545;72
;-51722778;-16657222;BR-158;o;1;1;o;o;o;o;o;o;2130;20
;-51888889;-17394722;BR-158;1;1;1;o;o;o;o;1;o;10000;25
;-51890000;-17568333;BR-158;o;1;1;o;o;o;o;o;o;884;8
;-51891111;-17576667;BR-158;o;1;1;o;1;1;o;1;o;2100;30
;-47606233;-15940583;BR-251;1;1;1;1;o;o;o;1;o;3000;40
;-47532350;-16066850;BR-251;1;1;1;o;o;o;1;1;o;3000;40
;-50560278;-19013889;BR-364;1;1;1;1;1;o;1;1;o;27000;200
;-50571389;-19008056;BR-364;1;1;1;o;1;o;o;1;o;8500;60
;-50940278;-18744722;BR-364;1;1;1;1;1;o;1;1;o;10000;100
;-51074444;-18510000;BR-364;1;1;1;o;1;1;o;1;o;4000;60
;-51152778;-18308333;BR-364;1;1;1;o;1;o;o;1;o;18000;130
;-51149444;-18295556;BR-364;1;1;1;1;1;1;1;o;o;1800;30
;-51500278;-18097222;BR-364;1;1;1;1;o;o;o;1;o;1000;15
;-51707222;-17921111;BR-364;1;1;1;1;1;o;1;1;o;60000;300
;-51740556;-17922778;BR-364;1;1;1;1;1;o;1;1;o;18000;70
;-52238889;-17675278;BR-364;1;1;1;o;1;o;o;1;o;12000;100
;-52578056;-17476944;BR-364;1;1;1;1;1;o;1;1;o;50000;200
;-52642500;-17427500;BR-364;1;1;1;o;1;o;o;1;o;24000;120
;-53200766;-17331162;BR-364;1;1;1;o;1;o;1;1;o;15000;80
;-53203114;-17329162;BR-364;1;o;1;o;1;o;o;o;o;4600;30
;-48482111;-14467500;BR-414;1;o;1;o;1;o;1;1;o;400;4
;-48752056;-15754256;BR-414;1;o;1;1;o;o;o;o;o;10000;30
;-48770264;-15785186;BR-414;1;o;o;o;1;o;1;1;o;o;
;-48770489;-15785983;BR-414;1;1;o;o;o;o;o;o;o;o;
;-48771733;-15788147;BR-414;1;1;o;o;o;o;o;1;o;o;
;-48808675;-15920169;BR-414;1;1;1;1;o;o;o;1;1;o;
;-48805606;-15926833;BR-414;1;o;o;o;o;o;o;o;o;o;
;-48853236;-16055347;BR-414;1;o;o;o;o;o;o;o;o;o;
;-48943928;-16284786;BR-414;1;o;o;o;1;o;o;o;o;o;
;-50894327;-17790482;BR-452;1;1;1;1;1;o;1;1;o;14000;90
;-50544063;-17933782;BR-452;1;1;1;o;1;o;o;1;o;5000;35
;-50486297;-17963766;BR-452;1;1;1;o;1;o;1;1;o;1500;10
;-50315341;-18029080;BR-452;1;1;1;o;o;o;o;1;o;3500;30
;-49740233;-18223183;BR-452;1;1;1;1;1;o;1;1;o;5547;
;-49607867;-18287450;BR-452;1;1;1;1;1;o;o;1;o;4300;
;-49427950;-18341400;BR-452;1;1;1;o;1;o;o;1;o;2205;
;-49339500;-18387900;BR-452;1;1;1;1;1;o;o;1;o;3375;
;-47454050;-7339267;BR-010;1;1;1;o;1;1;1;1;o;4000;20
;-47443863;-7325927;BR-010;1;1;1;o;1;o;o;1;o;2000;10
;-47431667;-6548067;BR-010;1;1;1;o;1;o;1;1;o;8000;40
;-47397383;-6466283;BR-010;1;1;1;o;1;o;o;1;o;8000;40
;-47377667;-6356617;BR-010;1;1;1;o;1;1;o;1;o;6000;30
;-47377100;-6352867;BR-010;1;1;1;o;1;1;1;1;o;6000;30
;-47367867;-6158683;BR-010;1;o;1;o;1;o;o;1;o;12570;65
;-47384683;-5937283;BR-010;1;1;1;o;1;1;o;1;o;15620;80
;-47359967;-5748850;BR-010;1;1;1;o;o;o;o;1;o;10360;60
;-47373250;-5679700;BR-010;1;1;1;o;o;o;o;1;o;15488;80
;-47443467;-5574833;BR-010;1;1;1;o;o;o;1;1;o;11730;60
;-47456700;-5553350;BR-010;1;1;1;o;1;o;1;1;o;5122;30
;-47472100;-5511667;BR-010;1;1;1;o;o;o;o;1;o;4993;30
;-47472483;-5507450;BR-010;1;1;1;o;o;1;o;o;o;2377;15
;-47471233;-5491417;BR-010;1;o;1;o;o;o;1;1;o;2862;15
;-47471650;-5482633;BR-010;1;1;o;o;1;o;1;1;o;5310;30
;-47472967;-5428300;BR-010;1;1;1;o;o;o;1;1;o;4370;25
;-47549900;-5110717;BR-010;1;1;o;o;1;o;o;1;o;12740;70
;-47553783;-5052733;BR-010;1;o;1;o;o;o;o;1;o;6577;35
;-47547417;-5018933;BR-010;1;o;1;o;o;o;o;1;o;4670;25
;-47503583;-4954650;BR-010;1;1;1;1;1;1;1;1;o;8965;50
;-47504700;-4954183;BR-010;1;1;1;1;1;1;1;1;o;5896;30
;-47495317;-4699250;BR-010;1;1;1;o;o;o;o;1;o;8476;50
;-47492400;-4561283;BR-010;1;1;1;o;1;o;o;1;o;17466;90
;-47526050;-4454383;BR-010;1;o;1;o;o;1;o;1;o;5990;30
;-44250900;-2611717;BR-135;1;1;1;1;o;o;o;o;1;30000;30
;-44256333;-2619350;BR-135;1;1;1;o;1;o;1;1;o;10400;20
;-44259868;-2623947;BR-135;1;1;1;1;o;o;1;1;o;50000;230
;-44262500;-2627650;BR-135;1;1;1;1;1;o;1;1;1;60000;400
;-44277517;-2645650;BR-135;1;1;1;1;1;o;1;1;1;45000;150
;-44295100;-2684633;BR-135;1;1;1;1;1;o;1;1;o;20000;300
;-44326500;-2948933;BR-135;1;1;1;1;o;o;o;o;o;18000;50
;-44313083;-3001900;BR-135;1;1;1;1;1;o;o;1;o;15000;25
;-44324850;-3134050;BR-135;1;o;1;o;o;o;o;o;o;10000;30
;-44345650;-3178733;BR-135;1;1;1;o;o;o;o;1;o;6000;25
;-44348150;-3184983;BR-135;1;1;1;1;o;o;o;o;o;40000;250
;-44445183;-3331483;BR-135;1;1;1;1;o;o;1;1;o;3000;30
;-44446733;-3332850;BR-135;1;1;1;1;o;o;1;1;o;6000;40
;-44496100;-3388033;BR-135;1;1;o;o;o;o;o;1;o;4000;20
;-44585083;-3563500;BR-135;1;1;1;o;o;o;1;1;o;2000;15
;-44569283;-3595483;BR-135;1;o;1;1;o;o;o;1;o;2000;10
;-44467633;-4016283;BR-135;1;1;1;o;o;o;o;1;o;5000;30
;-44473350;-4073467;BR-135;1;1;1;o;o;1;o;1;o;4000;30
;-44468350;-4187033;BR-135;1;1;1;o;o;o;o;1;o;6000;40
;-44356033;-4868767;BR-135;1;1;1;o;o;o;o;1;o;10000;50
;-44431850;-5005950;BR-135;1;1;1;o;o;o;o;1;o;4000;10
;-44434317;-5015550;BR-135;1;1;1;o;o;o;o;1;o;6000;30
;-44433833;-5031100;BR-135;1;1;1;1;o;o;1;1;o;15000;50
;-44478417;-5331167;BR-135;1;1;1;o;o;o;o;1;o;2000;10
;-44258767;-6005800;BR-135;1;1;1;1;o;o;o;1;o;2000;10
;-43993683;-6418850;BR-135;1;1;1;o;1;1;1;1;o;8000;40
;-43337617;-3735317;BR-222;1;1;1;o;1;1;o;o;o;2000;15
;-43339209;-3735891;BR-222;1;1;1;1;1;1;1;1;o;6000;30
;-43341968;-3740917;BR-222;1;o;o;o;1;o;1;1;o;3000;20
;-43357597;-3754131;BR-222;1;o;o;o;o;o;o;o;o;o;o
;-43373642;-3753780;BR-222;1;1;o;o;1;1;o;1;o;10000;60
;-43909600;-3551733;BR-222;1;1;1;1;1;o;1;1;o;3000;20
;-43932700;-3538967;BR-222;1;1;o;o;1;1;o;1;o;5000;40
;-44091922;-3482798;BR-222;1;o;o;o;1;o;o;o;o;2000;15
;-44351450;-3405566;BR-222;1;1;1;o;1;o;o;o;o;2000;15
;-44358802;-3395473;BR-222;1;1;1;o;o;o;o;o;o;2000;15
;-44365603;-3389586;BR-222;1;1;1;o;1;o;o;1;o;4000;30
;-44379259;-3377639;BR-222;1;1;1;1;o;o;o;o;o;2000;15
;-44680985;-3574260;BR-222;1;1;1;o;o;o;o;o;o;8000;50
;-44775264;-3463043;BR-222;1;o;o;o;o;o;o;o;o;2000;15
;-44790723;-3459413;BR-222;1;o;1;o;o;o;o;o;o;3000;20
;-44868946;-3456950;BR-222;1;o;1;o;1;o;o;o;o;5000;40
;-44871815;-3460618;BR-222;1;1;1;o;o;o;1;1;o;6000;30
;-44873799;-3484346;BR-222;1;o;1;o;1;o;o;o;o;6000;30
;-44954800;-3572867;BR-222;1;o;o;o;o;o;o;o;o;2000;15
;-45145205;-3618580;BR-222;1;1;1;o;1;1;o;1;o;7740;40
;-45181395;-3638558;BR-222;1;1;1;o;1;o;1;o;o;1000;60
;-45191937;-3643832;BR-222;1;o;o;o;o;1;o;o;o;2000;15
;-45225265;-3661776;BR-222;1;1;1;o;1;o;o;1;o;3150;20
;-45275415;-3689054;BR-222;1;1;1;o;o;o;o;1;o;1400;7
;-45391267;-3676333;BR-222;1;1;1;o;o;o;o;1;o;5000;40
;-45402450;-3689667;BR-222;1;1;1;o;o;o;o;1;o;3000;20
;-45657024;-3954435;BR-222;1;1;1;o;1;o;1;o;o;3000;20
;-45663866;-3959717;BR-222;1;1;1;o;o;o;o;1;o;4000;30
;-45669967;-3975567;BR-222;1;1;1;o;o;1;o;1;o;4000;30
;-46005900;-4157438;BR-222;1;o;1;o;1;o;o;o;o;1962;15
;-46299122;-4312096;BR-222;1;1;o;o;o;o;o;1;o;5650;35
;-46446883;-4320900;BR-222;1;1;1;o;1;1;o;o;o;4486;25
;-46453633;-4316883;BR-222;1;o;1;o;o;o;o;o;o;4612;25
;-46459500;-4314983;BR-222;1;1;1;o;1;o;o;o;o;7944;40
;-46463517;-4314883;BR-222;1;o;1;o;o;o;o;o;o;1612;10
;-46533300;-4310900;BR-222;1;o;1;o;o;o;o;o;o;2415;15
;-46855367;-4487233;BR-222;1;1;1;o;1;o;1;1;o;9360;50
;-46982650;-4686883;BR-222;1;1;1;o;1;o;o;1;o;10640;60
;-47402817;-4904683;BR-222;1;1;1;o;o;o;1;1;o;13660;70
;-47463100;-4939400;BR-222;1;o;o;o;o;o;o;o;o;12544;60
;-47497583;-4956417;BR-222;1;o;1;o;1;o;o;1;o;3069;20
;-44214342;-5367055;BR-226;1;o;1;o;1;o;o;1;o;6000;60
;-44489207;-5300261;BR-226;1;1;1;o;1;o;o;1;o;10000;80
;-44517883;-5288200;BR-226;1;1;1;o;o;o;o;1;o;6000;30
;-44788817;-5380950;BR-226;1;1;1;o;1;1;o;1;o;6000;30
;-44991033;-5409767;BR-226;1;1;1;o;1;o;o;1;o;4000;20
;-45218650;-5498233;BR-226;1;1;1;o;o;o;1;1;o;8000;40
;-45236767;-5499917;BR-226;1;1;1;o;1;1;o;1;o;6000;30
;-45263450;-5497867;BR-226;1;1;1;o;1;o;o;1;o;4000;20
;-45271717;-5494367;BR-226;1;1;1;o;1;1;1;1;o;6000;30
;-45286033;-5464617;BR-226;1;1;1;o;1;1;o;1;o;10000;50
;-45514000;-5485017;BR-226;1;1;1;1;1;o;o;1;o;6000;30
;-45769850;-5622517;BR-226;1;1;1;o;o;o;o;o;o;2000;10
;-46116283;-5802850;BR-226;1;1;1;1;o;o;o;1;o;6000;30
;-46117017;-5804567;BR-226;1;1;1;1;o;o;o;o;o;7000;35
;-46138267;-5823383;BR-226;1;1;1;o;o;1;o;1;o;6000;30
;-46159500;-5825317;BR-226;1;1;1;o;1;o;o;1;o;2000;10
;-46619350;-6037067;BR-226;1;1;1;o;1;o;o;1;o;4000;20
;-47027750;-6183300;BR-226;1;1;1;o;1;1;o;1;o;6000;30
;-43019767;-6754883;BR-230;1;1;1;o;1;o;1;1;o;4000;20
;-43072350;-6738100;BR-230;1;1;1;o;o;o;o;1;o;4000;20
;-43726350;-6487300;BR-230;1;1;1;o;1;o;1;1;o;6000;30
;-43879150;-6514650;BR-230;1;1;1;o;o;o;o;1;o;8000;40
;-44076183;-6589983;BR-230;1;1;1;o;1;1;o;1;o;6000;30
;-44097733;-6611383;BR-230;1;1;1;o;1;o;o;o;o;6000;30
;-44664233;-6830150;BR-230;1;1;1;o;1;1;1;1;o;8000;40
;-45168067;-6854867;BR-230;1;1;1;o;1;o;o;1;o;6000;30
;-45489750;-7027483;BR-230;1;o;1;o;o;o;o;1;o;4000;20
;-45494583;-7030517;BR-230;1;1;1;o;o;o;o;1;o;6000;30
;-45883300;-7229600;BR-230;1;1;1;1;o;o;o;1;o;10000;50
;-46034967;-7517200;BR-230;1;1;1;o;o;o;1;1;o;8000;40
;-46068183;-7519433;BR-230;1;1;1;o;o;o;o;1;o;8000;40
;-46076417;-7515333;BR-230;1;1;1;o;1;o;o;1;o;8000;40
;-46625017;-7368883;BR-230;1;1;1;1;1;o;o;1;o;2000;10
;-46917850;-7408633;BR-230;1;1;1;o;1;o;o;1;o;8000;40
;-46289908;-1785328;BR-316;1;1;1;1;1;1;1;1;1;3000;150
;-45965644;-2039408;BR-316;1;1;1;o;o;o;o;1;o;5000;50
;-45953548;-2057248;BR-316;1;o;o;o;1;o;o;o;o;3000;20
